datacenter_name;host_id;type;number_of_pes;available_pes;mips;available_mips;ram;available_ram;bw;available_bw;power_model;vms;
Datacenter_1;166;host;4;2;40000;21000;160000;628;10000;9867;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;167;host;4;2;40000;21000;160000;628;10000;9866;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,8:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;168;host;4;2;40000;21000;160000;628;10000;9867;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;169;host;4;2;40000;21000;160000;628;10000;9867;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;170;host;4;2;40000;21000;160000;628;10000;9867;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;171;host;4;2;40000;21000;160000;628;10000;9867;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;172;host;4;2;40000;21000;160000;628;10000;9878;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:;
Datacenter_1;173;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;174;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;175;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;176;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;177;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:;
Datacenter_1;178;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;179;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;180;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;181;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;182;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;183;host;4;2;40000;21000;160000;628;10000;9882;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;184;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;185;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;186;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;187;host;4;2;40000;21000;160000;628;10000;9883;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;188;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;189;host;4;2;40000;21000;160000;628;10000;9882;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;190;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;191;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;192;host;4;2;40000;21000;160000;628;10000;9880;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;193;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;194;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;195;host;4;2;40000;21000;160000;628;10000;9883;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;196;host;4;2;40000;21000;160000;628;10000;9883;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;197;host;4;2;40000;21000;160000;628;10000;9883;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:;
Datacenter_1;198;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;199;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;200;host;4;2;40000;21000;160000;628;10000;9883;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;201;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;202;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;203;host;4;2;40000;21000;160000;628;10000;9882;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:;
Datacenter_1;204;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;205;host;4;2;40000;21000;160000;628;10000;9883;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;206;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;207;host;4;2;40000;21000;160000;628;10000;9882;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;208;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;209;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;210;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:;
Datacenter_1;211;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;212;host;4;2;40000;21000;160000;628;10000;9873;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;213;host;4;2;40000;21000;160000;628;10000;9867;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
